order_id,customer_id,order_ts,product_sku,quantity,unit_price,channel,payment_method,status,discount_code
ORD-006373,CUST-0349,2024-11-17 21:25:00,SH901,20,23.41,app,paypal,completed,VIP
ORD-006374,CUST-0033,2024-07-23 00:51:00,EL503,8,127.31,partner,card,completed,WELCOME
ORD-006375,CUST-0296,2024-02-28 23:20:00,EL500,22,7.69,app,giftcard,cancelled,
ORD-006376,CUST-0090,2024-04-06 16:31:00,EL503,14,128.17,web,applepay,completed,
ORD-006377,CUST-0444,2024-02-05 10:24:00,SH901,6,24.2,app,card,completed,
ORD-006378,CUST-0354,2024-01-05 18:13:00,PB024,23,1.25,web,card,completed,WELCOME
ORD-006379,CUST-0049,2024-03-28 12:22:00,PB200,4,3.02,web,applepay,completed,
ORD-006380,CUST-0411,2024-06-27 15:33:00,NB120,24,10.31,app,card,cancelled,
ORD-006381,CUST-0116,2024-10-25 21:10:00,PB024,21,1.03,web,card,completed,SPRING10
ORD-006382,CUST-0251,2024-08-27 12:51:00,SH900,9,15.49,web,giftcard,completed,
ORD-006383,CUST-0040,2024-11-04 04:23:00,PB024,15,1.23,app,applepay,completed,
ORD-006384,CUST-0049,2024-04-15 01:12:00,NB120,13,9.78,web,applepay,cancelled,SPRING10
ORD-006385,CUST-0112,2024-01-14 19:28:00,SH900,22,16.92,app,applepay,completed,
ORD-006386,CUST-0246,2024-03-17 09:57:00,EL500,13,8.3,web,card,completed,
ORD-006387,CUST-0250,2024-05-11 22:28:00,BK302,24,33.48,app,paypal,completed,
ORD-006388,CUST-0394,2024-01-19 10:20:00,PB024,24,1.1,store,applepay,completed,SPRING10
ORD-006389,CUST-0076,2024-03-14 16:00:00,ST500,8,1.31,web,card,completed,WELCOME
ORD-006390,CUST-0345,2024-11-24 19:56:00,SH902,19,39.4,store,card,completed,
ORD-006391,CUST-0003,2024-08-28 08:38:00,MG010,5,6.08,web,card,completed,WELCOME
ORD-006392,CUST-0134,2024-02-08 01:12:00,MG044,1,14.47,web,paypal,completed,
ORD-006393,CUST-0081,2024-07-21 12:51:00,EL502,6,40.54,web,paypal,completed,
ORD-006394,CUST-0057,2024-01-09 20:19:00,SH901,22,24.35,web,applepay,completed,
ORD-006395,CUST-0269,2024-01-31 05:30:00,PT010,9,6.13,web,card,completed,
ORD-006396,CUST-0415,2024-10-04 02:52:00,SH900,12,18.16,store,paypal,completed,
ORD-006397,CUST-0307,2024-05-01 20:04:00,PB024,17,1.18,store,card,completed,
ORD-006398,CUST-0393,2024-05-10 02:18:00,NB120,13,9.5,partner,giftcard,completed,
ORD-006399,CUST-0273,2024-04-16 19:25:00,MG010,10,6.55,partner,paypal,completed,
ORD-006400,CUST-0025,2024-10-22 04:02:00,PT010,11,6.53,web,paypal,completed,VIP
ORD-006401,CUST-0160,2024-09-13 03:02:00,MG010,3,6.9,web,card,completed,SPRING10
ORD-006402,CUST-0379,2024-02-02 22:47:00,PB024,21,1.22,web,card,completed,
ORD-006403,CUST-0021,2024-07-14 23:13:00,BK301,15,16.66,app,card,completed,SPRING10
ORD-006404,CUST-0045,2024-11-19 19:41:00,NB050,11,4.72,store,applepay,completed,BULK15
ORD-006405,CUST-0384,2024-05-18 07:38:00,PT010,20,7.63,web,card,completed,WELCOME
ORD-006406,CUST-0030,2024-02-20 04:48:00,MG777,3,16.74,web,applepay,completed,BULK15
ORD-006407,CUST-0442,2024-02-06 00:36:00,PB200,10,3.05,web,card,completed,
ORD-006408,CUST-0349,2024-04-25 10:59:00,PT044,3,9.98,store,card,completed,
ORD-006409,CUST-0306,2024-06-13 05:45:00,SH902,17,36.05,app,card,completed,
ORD-006410,CUST-0247,2024-09-09 13:56:00,MG010,22,6.48,app,card,pending,
ORD-006411,CUST-0042,2024-10-27 20:10:00,MG010,4,6.09,app,card,completed,BULK15
ORD-006412,CUST-0191,2024-05-16 05:15:00,NB050,24,4.05,web,card,completed,
ORD-006413,CUST-0372,2024-11-27 10:34:00,SH900,9,16.82,web,card,completed,VIP
ORD-006414,CUST-0416,2024-04-26 21:49:00,EL501,13,19.7,store,paypal,completed,
ORD-006415,CUST-0206,2024-11-12 05:22:00,BK300,9,9.21,store,card,completed,
ORD-006416,CUST-0387,2024-06-25 10:56:00,ST500,11,1.4,web,paypal,completed,
ORD-006417,CUST-0358,2024-06-12 10:06:00,BK302,11,32.02,web,paypal,completed,
ORD-006418,CUST-0027,2024-03-24 07:31:00,EL501,15,20.6,web,card,completed,SPRING10
ORD-006419,CUST-0286,2024-04-04 05:27:00,SH900,18,17.29,web,card,completed,
ORD-006420,CUST-0284,2024-02-26 06:56:00,BK301,20,16.91,web,card,completed,
ORD-006421,CUST-0250,2024-03-04 16:16:00,BK300,7,9.11,web,card,completed,VIP
ORD-006422,CUST-0356,2024-03-31 11:29:00,EL502,15,44.91,app,card,completed,
ORD-006423,CUST-0410,2024-03-10 11:29:00,SH902,15,38.05,store,paypal,completed,
ORD-006424,CUST-0254,2024-04-11 06:51:00,SH900,11,18.49,app,card,pending,BULK15
ORD-006425,CUST-0148,2024-11-19 04:03:00,PB024,3,1.11,app,applepay,completed,SPRING10
ORD-006426,CUST-0453,2024-11-12 01:09:00,EL503,6,108.45,partner,paypal,completed,
ORD-006427,CUST-0444,2024-04-24 05:26:00,SH900,16,15.75,partner,card,completed,
ORD-006428,CUST-0316,2024-03-14 01:13:00,EL501,13,16.76,web,paypal,completed,
ORD-006429,CUST-0295,2024-01-25 18:36:00,BK302,14,34.65,web,card,completed,
ORD-006430,CUST-0048,2024-05-05 15:27:00,PB200,9,3.08,web,card,completed,
ORD-006431,CUST-0185,2024-12-19 00:10:00,BK302,15,37.16,store,giftcard,completed,
ORD-006432,CUST-0092,2024-05-24 10:12:00,SH901,2,24.25,web,card,completed,WELCOME
ORD-006433,CUST-0237,2024-02-06 13:30:00,PT010,23,6.48,web,card,completed,
ORD-006434,CUST-0381,2024-08-20 20:27:00,PT044,14,8.35,app,applepay,completed,WELCOME
ORD-006435,CUST-0104,2024-10-21 22:15:00,BK301,9,18.42,app,applepay,pending,
ORD-006436,CUST-0459,2024-10-04 09:21:00,PB024,15,1.09,app,card,completed,BULK15
ORD-006437,CUST-0060,2024-02-16 21:22:00,BK301,12,16.57,store,paypal,completed,BULK15
ORD-006438,CUST-0046,2024-06-01 19:23:00,EL502,8,38.86,app,applepay,completed,
ORD-006439,CUST-0449,2024-11-03 02:47:00,PB024,17,1.1,store,paypal,completed,WELCOME
ORD-006440,CUST-0047,2024-10-24 11:26:00,PB200,23,3.12,web,card,completed,WELCOME
ORD-006441,CUST-0339,2024-08-06 21:50:00,PB024,18,1.02,store,applepay,completed,
ORD-006442,CUST-0352,2024-07-27 11:46:00,EL500,15,8.16,app,card,completed,
ORD-006443,CUST-0152,2024-10-09 13:43:00,EL502,-1,49.01,web,card,returned,
ORD-006444,CUST-0030,2024-04-27 08:58:00,MG777,22,16.9,partner,card,completed,
ORD-006445,CUST-0142,2024-01-01 16:32:00,PB200,17,2.95,partner,card,completed,
ORD-006446,CUST-0032,2024-12-02 18:49:00,SH901,5,23.59,store,card,completed,VIP
ORD-006447,CUST-0310,2024-12-16 05:19:00,PB200,7,3.24,store,card,completed,WELCOME
ORD-006448,CUST-0409,2024-05-18 04:57:00,MG044,4,14.11,web,card,completed,VIP
ORD-006449,CUST-0459,2024-02-18 07:04:00,MG010,3,5.78,web,giftcard,completed,VIP
ORD-006450,CUST-0369,2024-07-05 04:09:00,BK301,4,20.83,web,card,completed,VIP
ORD-006451,CUST-0357,2024-11-02 06:19:00,ST500,11,1.47,store,card,completed,
ORD-006452,CUST-0406,2024-08-27 15:26:00,EL502,5,45.74,store,applepay,completed,VIP
ORD-006453,CUST-0355,2024-07-14 22:39:00,PB024,4,1.07,partner,card,completed,WELCOME
ORD-006454,CUST-0300,2024-01-07 08:57:00,PT010,8,7.42,store,paypal,completed,
ORD-006455,CUST-0459,2024-10-03 12:12:00,PT044,10,8.49,app,card,completed,
ORD-006456,CUST-0149,2024-06-04 00:33:00,PT044,13,9.98,web,paypal,completed,VIP
ORD-006457,CUST-0190,2024-06-15 09:56:00,MG044,22,13.48,web,card,completed,
ORD-006458,CUST-0417,2024-11-22 18:21:00,BK301,14,20.56,app,card,completed,VIP
ORD-006459,CUST-0144,2024-10-09 11:55:00,EL500,11,7.0,store,paypal,completed,
ORD-006460,CUST-0138,2024-03-06 19:08:00,ST500,21,1.31,web,card,completed,
ORD-006461,CUST-0070,2024-04-06 01:17:00,EL500,24,8.02,store,card,pending,
ORD-006462,CUST-0127,2024-02-28 03:37:00,PT044,15,8.13,app,card,completed,BULK15
ORD-006463,CUST-0274,2024-09-20 13:38:00,NB120,13,11.78,web,paypal,completed,VIP
ORD-006464,CUST-0408,2024-08-13 16:01:00,MG044,6,13.01,store,card,completed,
ORD-006465,CUST-0063,2024-12-05 12:28:00,EL501,9,19.44,app,paypal,completed,WELCOME
ORD-006466,CUST-0314,2024-09-12 09:44:00,MG777,4,19.3,app,paypal,completed,VIP
ORD-006467,CUST-0353,2024-05-03 00:22:00,MG044,11,11.96,web,card,pending,
ORD-006468,CUST-0413,2024-01-17 03:51:00,NB120,7,11.32,web,applepay,completed,
ORD-006469,CUST-0346,2024-02-16 17:50:00,PB200,18,2.6,web,applepay,completed,BULK15
ORD-006470,CUST-0072,2024-11-18 16:26:00,PB024,11,1.03,app,card,pending,
ORD-006471,CUST-0225,2024-03-02 13:18:00,BK301,17,17.38,store,card,pending,WELCOME
ORD-006472,CUST-0439,2024-12-18 12:25:00,BK300,14,8.13,partner,card,completed,VIP
ORD-006473,CUST-0418,2024-08-31 12:30:00,BK301,23,16.5,store,applepay,completed,SPRING10
ORD-006474,CUST-0282,2024-09-24 12:56:00,PB200,-4,3.15,web,card,returned,WELCOME
ORD-006475,CUST-0444,2024-06-14 09:41:00,SH900,24,18.07,partner,card,completed,BULK15
ORD-006476,CUST-0308,2024-09-11 14:41:00,NB120,1,9.87,web,applepay,completed,
ORD-006477,CUST-0030,2024-12-24 18:28:00,MG010,16,6.29,web,paypal,completed,
ORD-006478,CUST-0421,2024-05-15 15:32:00,BK301,22,19.14,app,card,completed,WELCOME
ORD-006479,CUST-0078,2024-05-04 21:54:00,PT044,24,8.44,store,paypal,completed,
ORD-006480,CUST-0176,2024-09-19 00:41:00,BK302,17,30.16,partner,applepay,completed,WELCOME
ORD-006481,CUST-0110,2024-03-26 12:49:00,PT044,24,8.37,store,card,completed,
ORD-006482,CUST-0332,2024-06-13 17:11:00,SH902,24,33.62,web,card,completed,
ORD-006483,CUST-0014,2024-10-08 16:43:00,SH901,20,22.86,web,paypal,completed,SPRING10
ORD-006484,CUST-0295,2024-11-14 05:39:00,MG044,9,12.97,web,card,completed,
ORD-006485,CUST-0398,2024-06-01 21:08:00,NB050,4,4.5,app,giftcard,completed,
ORD-006486,CUST-0363,2024-09-23 11:22:00,BK300,5,9.68,app,card,completed,
ORD-006487,CUST-0142,2024-08-17 05:00:00,MG777,8,16.13,web,paypal,completed,VIP
ORD-006488,CUST-0413,2024-07-03 14:34:00,BK301,3,18.24,app,applepay,completed,SPRING10
ORD-006489,CUST-0167,2024-09-06 07:34:00,EL500,16,8.19,app,card,completed,
ORD-006490,CUST-0313,2024-07-26 03:26:00,EL502,15,47.31,app,card,completed,BULK15
ORD-006491,CUST-0234,2024-09-17 00:17:00,PB200,18,3.24,web,giftcard,completed,
ORD-006492,CUST-0032,2024-01-03 07:21:00,EL501,12,18.57,web,paypal,completed,
ORD-006493,CUST-0002,2024-05-20 04:59:00,PT010,24,6.11,app,card,completed,
ORD-006494,CUST-0085,2024-09-01 22:50:00,BK302,5,32.48,app,card,completed,SPRING10
ORD-006495,CUST-0430,2024-09-13 04:14:00,MG777,7,17.76,web,card,completed,
ORD-006496,CUST-0439,2024-11-29 01:44:00,EL503,19,108.8,web,card,completed,
ORD-006497,CUST-0189,2024-10-07 14:26:00,SH900,14,15.25,partner,card,completed,WELCOME
ORD-006498,CUST-0446,2024-10-22 08:29:00,EL502,18,49.26,store,paypal,completed,
ORD-006499,CUST-0023,2024-06-03 18:13:00,BK301,12,17.92,web,card,completed,
ORD-006500,CUST-0446,2024-11-18 07:18:00,NB050,17,4.93,app,paypal,completed,VIP
ORD-006501,CUST-0107,2024-04-06 07:56:00,PT010,24,6.05,app,giftcard,completed,
ORD-006502,CUST-0017,2024-04-14 14:21:00,MG777,23,17.73,web,giftcard,completed,WELCOME
ORD-006503,CUST-0349,2024-11-24 10:26:00,ST500,22,1.56,web,applepay,completed,
ORD-006504,CUST-0176,2024-05-28 12:36:00,EL503,16,128.55,partner,card,completed,WELCOME
ORD-006505,CUST-0135,2024-04-14 08:56:00,MG044,4,13.7,app,card,completed,SPRING10
ORD-006506,CUST-0350,2024-06-14 08:01:00,MG010,24,6.31,web,card,cancelled,
ORD-006507,CUST-0154,2024-03-18 19:31:00,EL502,8,39.72,store,card,completed,SPRING10
ORD-006508,CUST-0347,2024-09-15 07:59:00,PB200,13,2.98,app,applepay,completed,
ORD-006509,CUST-0090,2024-06-13 08:42:00,EL503,21,121.5,app,paypal,completed,
ORD-006510,CUST-0040,2024-12-26 18:51:00,BK301,18,19.8,web,paypal,completed,
ORD-006511,CUST-0150,2024-03-11 17:12:00,BK301,14,17.54,web,card,completed,WELCOME
ORD-006512,CUST-0281,2024-12-20 15:06:00,SH900,18,18.53,web,card,completed,
ORD-006513,CUST-0104,2024-12-18 03:41:00,MG777,6,19.56,partner,applepay,completed,
ORD-006514,CUST-0066,2024-01-27 13:12:00,EL500,-1,7.09,app,card,returned,
ORD-006515,CUST-0345,2024-11-21 07:52:00,PB024,11,1.13,store,card,pending,SPRING10
ORD-006516,CUST-0227,2024-12-30 10:39:00,SH902,17,42.18,web,paypal,completed,
ORD-006517,CUST-0199,2024-12-12 05:21:00,EL503,24,104.74,store,paypal,pending,BULK15
ORD-006518,CUST-0111,2024-08-21 00:32:00,PB024,19,1.22,app,card,pending,
ORD-006519,CUST-0009,2024-11-27 23:32:00,EL500,9,6.95,app,card,completed,VIP
ORD-006520,CUST-0025,2024-12-26 20:49:00,PT010,1,6.4,web,applepay,cancelled,BULK15
ORD-006521,CUST-0314,2024-11-08 08:24:00,SH902,7,39.85,app,giftcard,completed,
ORD-006522,CUST-0037,2024-09-30 11:31:00,EL503,15,109.69,web,card,completed,
ORD-006523,CUST-0114,2024-08-16 10:52:00,SH901,5,24.33,web,applepay,completed,
ORD-006524,CUST-0420,2024-04-18 11:39:00,PB200,14,2.63,store,card,completed,WELCOME
ORD-006525,CUST-0159,2024-10-15 07:00:00,PB200,3,2.98,web,paypal,completed,SPRING10
ORD-006526,CUST-0343,2024-11-23 09:08:00,EL500,5,7.72,web,paypal,completed,VIP
ORD-006527,CUST-0158,2024-01-26 21:01:00,ST500,-1,1.28,store,applepay,returned,
ORD-006528,CUST-0429,2024-02-08 06:01:00,PT044,11,9.07,web,applepay,completed,
ORD-006529,CUST-0379,2024-04-13 16:10:00,ST500,11,1.63,app,card,cancelled,
ORD-006530,CUST-0217,2024-12-10 05:18:00,SH901,16,21.59,store,card,cancelled,
ORD-006531,CUST-0315,2024-12-24 14:23:00,PB024,14,1.12,app,applepay,completed,WELCOME
ORD-006532,CUST-0191,2024-05-19 09:29:00,SH902,7,35.94,web,card,completed,
ORD-006533,CUST-0435,2024-01-02 00:21:00,MG777,-5,18.18,app,paypal,returned,
ORD-006534,CUST-0165,2024-08-30 18:41:00,PT044,12,8.56,app,card,completed,VIP
ORD-006535,CUST-0385,2024-04-03 17:13:00,MG777,23,18.49,web,card,completed,
ORD-006536,CUST-0284,2024-11-11 03:31:00,BK302,18,34.66,store,paypal,completed,SPRING10
ORD-006537,CUST-0297,2024-02-24 07:45:00,MG044,4,12.8,partner,card,pending,
ORD-006538,CUST-0162,2024-05-17 16:24:00,BK302,23,34.24,web,applepay,pending,BULK15
ORD-006539,CUST-0384,2024-09-25 23:58:00,SH900,19,17.79,web,card,completed,VIP
ORD-006540,CUST-0344,2024-09-18 17:50:00,PB024,7,1.26,app,card,pending,SPRING10
ORD-006541,CUST-0376,2024-11-08 01:55:00,EL503,19,128.51,app,card,completed,BULK15
ORD-006542,CUST-0369,2024-12-27 12:02:00,MG044,19,13.85,store,card,completed,
ORD-006543,CUST-0073,2024-03-05 21:25:00,BK300,10,9.26,web,paypal,completed,
ORD-006544,CUST-0403,2024-08-27 21:07:00,EL500,20,6.81,web,card,completed,SPRING10
ORD-006545,CUST-0388,2024-03-27 10:43:00,PB024,24,1.3,app,card,cancelled,SPRING10
ORD-006546,CUST-0112,2024-08-05 12:44:00,EL500,5,8.12,partner,giftcard,completed,
ORD-006547,CUST-0452,2024-06-26 07:18:00,MG044,-3,14.23,web,card,returned,
ORD-006548,CUST-0243,2024-06-24 05:04:00,SH902,13,40.15,store,card,completed,BULK15
ORD-006549,CUST-0149,2024-09-30 13:45:00,SH901,23,22.01,web,applepay,completed,
ORD-006550,CUST-0103,2024-03-01 16:38:00,EL501,11,18.6,web,paypal,completed,
ORD-006551,CUST-0168,2024-01-02 05:43:00,NB120,6,11.36,app,card,pending,
ORD-006552,CUST-0018,2024-06-23 03:33:00,NB050,21,4.89,web,giftcard,completed,
ORD-006553,CUST-0318,2024-10-16 05:19:00,SH900,6,18.43,app,card,completed,WELCOME
ORD-006554,CUST-0326,2024-02-16 07:11:00,NB050,20,4.83,web,card,completed,VIP
ORD-006555,CUST-0308,2024-11-17 16:02:00,PT010,22,6.11,app,card,completed,VIP
ORD-006556,CUST-0253,2024-11-22 21:09:00,BK302,17,29.73,web,giftcard,pending,
ORD-006557,CUST-0167,2024-04-25 13:04:00,EL502,13,45.28,store,card,cancelled,VIP
ORD-006558,CUST-0334,2024-10-15 22:02:00,BK302,24,37.35,store,applepay,completed,
ORD-006559,CUST-0401,2024-04-18 10:32:00,MG010,3,6.86,web,card,completed,SPRING10
ORD-006560,CUST-0041,2024-08-25 16:00:00,EL502,18,41.24,web,card,completed,SPRING10
ORD-006561,CUST-0177,2024-05-02 05:00:00,SH900,15,17.41,partner,applepay,completed,
ORD-006562,CUST-0458,2024-01-01 06:40:00,NB120,13,10.81,web,giftcard,completed,
ORD-006563,CUST-0397,2024-10-11 20:42:00,EL501,9,20.35,store,card,completed,VIP
ORD-006564,CUST-0458,2024-09-26 16:06:00,SH902,13,39.17,app,card,completed,
ORD-006565,CUST-0085,2024-01-29 02:27:00,MG044,18,13.95,store,paypal,completed,
ORD-006566,CUST-0214,2024-05-26 01:18:00,BK302,2,36.03,web,card,completed,
ORD-006567,CUST-0060,2024-12-05 02:07:00,EL500,23,8.12,web,card,completed,SPRING10
ORD-006568,CUST-0399,2024-11-17 00:07:00,PT010,2,6.24,web,card,completed,
ORD-006569,CUST-0239,2024-09-12 07:33:00,NB050,18,4.47,web,giftcard,completed,
ORD-006570,CUST-0113,2024-11-24 09:14:00,SH902,19,37.48,web,card,completed,
ORD-006571,CUST-0042,2024-02-28 07:36:00,PB024,8,1.15,partner,card,completed,VIP
ORD-006572,CUST-0340,2024-09-05 21:36:00,BK301,22,19.39,web,card,completed,VIP
ORD-006573,CUST-0374,2024-10-01 11:26:00,SH900,21,18.03,web,card,completed,
ORD-006574,CUST-0405,2024-05-28 04:31:00,PT010,19,6.43,web,card,completed,VIP
ORD-006575,CUST-0447,2024-09-18 22:50:00,BK300,15,8.29,web,card,completed,SPRING10
ORD-006576,CUST-0375,2024-10-31 05:19:00,MG044,17,12.3,app,paypal,completed,
ORD-006577,CUST-0362,2024-06-03 08:56:00,MG044,10,13.86,web,card,completed,
ORD-006578,CUST-0374,2024-01-03 21:58:00,PT010,2,7.35,store,card,completed,
ORD-006579,CUST-0460,2024-03-20 12:09:00,BK302,9,29.03,store,applepay,cancelled,SPRING10
ORD-006580,CUST-0213,2024-09-06 21:43:00,ST500,18,1.39,web,card,completed,
ORD-006581,CUST-0349,2024-07-31 02:35:00,BK301,13,18.76,store,card,completed,
ORD-006582,CUST-0378,2024-03-05 11:48:00,PT010,-2,7.09,web,card,returned,
ORD-006583,CUST-0054,2024-08-10 09:38:00,EL502,21,44.95,web,paypal,completed,
ORD-006584,CUST-0318,2024-11-01 18:41:00,NB050,9,4.42,partner,applepay,completed,VIP
ORD-006585,CUST-0156,2024-08-30 03:39:00,PT044,24,8.26,store,paypal,pending,
ORD-006586,CUST-0061,2024-12-09 05:50:00,PB200,4,2.91,web,applepay,completed,WELCOME
ORD-006587,CUST-0079,2024-09-30 09:12:00,EL502,13,39.34,app,card,completed,VIP
ORD-006588,CUST-0053,2024-05-27 08:49:00,PB200,3,3.04,web,giftcard,completed,
ORD-006589,CUST-0413,2024-03-06 06:34:00,SH902,3,42.27,app,card,cancelled,SPRING10
ORD-006590,CUST-0356,2024-06-28 15:50:00,NB120,15,10.31,app,card,completed,SPRING10
ORD-006591,CUST-0047,2024-10-27 16:31:00,PT010,14,6.82,web,card,cancelled,SPRING10
ORD-006592,CUST-0288,2024-01-17 21:43:00,BK301,22,16.96,store,card,pending,WELCOME
ORD-006593,CUST-0304,2024-08-31 05:11:00,EL502,16,41.07,app,card,completed,
ORD-006594,CUST-0239,2024-09-03 04:44:00,PB200,4,2.57,web,card,completed,BULK15
ORD-006595,CUST-0279,2024-10-05 10:15:00,NB120,8,10.5,store,paypal,completed,
ORD-006596,CUST-0418,2024-07-23 17:25:00,PT044,20,9.88,app,paypal,pending,SPRING10
ORD-006597,CUST-0239,2024-11-02 15:41:00,ST500,17,1.39,web,paypal,completed,
ORD-006598,CUST-0304,2024-03-31 16:51:00,PB024,7,1.26,app,card,completed,
ORD-006599,CUST-0263,2024-04-15 01:33:00,NB120,16,11.93,store,card,completed,BULK15
ORD-006600,CUST-0183,2024-05-23 08:00:00,SH900,5,17.69,partner,applepay,completed,SPRING10
ORD-006601,CUST-0410,2024-07-21 10:35:00,MG010,4,6.88,web,card,completed,SPRING10
ORD-006602,CUST-0191,2024-02-22 19:07:00,PB200,6,2.56,app,card,pending,SPRING10
ORD-006603,CUST-0368,2024-11-28 05:48:00,SH902,19,34.67,store,card,pending,
ORD-006604,CUST-0279,2024-04-28 02:35:00,BK301,11,17.15,partner,card,completed,
ORD-006605,CUST-0316,2024-05-23 21:50:00,NB120,-2,12.08,web,card,returned,SPRING10
ORD-006606,CUST-0350,2024-12-01 19:25:00,BK302,3,33.46,app,paypal,completed,VIP
ORD-006607,CUST-0339,2024-01-08 18:42:00,PB024,5,1.17,store,applepay,completed,
ORD-006608,CUST-0260,2024-04-20 19:45:00,EL500,13,7.98,web,giftcard,completed,
ORD-006609,CUST-0284,2024-06-04 11:28:00,PT044,2,8.57,web,card,pending,
ORD-006610,CUST-0235,2024-04-24 11:38:00,PT010,15,7.1,app,card,completed,WELCOME
ORD-006611,CUST-0157,2024-11-11 18:35:00,NB120,-5,10.11,app,paypal,returned,BULK15
ORD-006612,CUST-0335,2024-11-13 22:19:00,EL503,12,103.06,app,card,completed,WELCOME
ORD-006613,CUST-0405,2024-01-02 11:53:00,SH902,13,40.21,web,card,completed,
ORD-006614,CUST-0325,2024-01-09 08:04:00,BK302,11,30.32,store,paypal,completed,
ORD-006615,CUST-0356,2024-06-30 20:39:00,PT010,1,6.4,web,card,completed,
ORD-006616,CUST-0382,2024-11-20 11:05:00,PB024,1,1.04,store,card,pending,BULK15
ORD-006617,CUST-0169,2024-09-10 08:59:00,PB200,12,3.02,web,card,completed,
ORD-006618,CUST-0029,2024-06-22 09:43:00,SH900,20,14.76,web,paypal,completed,
ORD-006619,CUST-0156,2024-02-08 01:20:00,MG010,11,6.38,partner,card,completed,
ORD-006620,CUST-0348,2024-09-06 00:44:00,EL501,16,20.81,store,card,completed,BULK15
ORD-006621,CUST-0376,2024-02-18 12:03:00,EL501,19,18.13,web,card,completed,WELCOME
ORD-006622,CUST-0237,2024-07-26 23:27:00,MG010,1,6.37,web,applepay,completed,
ORD-006623,CUST-0359,2024-02-10 14:41:00,SH900,3,15.12,app,applepay,completed,VIP
ORD-006624,CUST-0035,2024-02-21 09:34:00,MG044,7,12.08,partner,applepay,completed,WELCOME
ORD-006625,CUST-0297,2024-08-09 01:50:00,BK302,11,31.38,web,applepay,completed,
ORD-006626,CUST-0313,2024-03-13 19:03:00,BK301,11,17.89,partner,card,completed,SPRING10
ORD-006627,CUST-0234,2024-11-01 03:56:00,BK302,23,35.22,web,card,completed,
ORD-006628,CUST-0330,2024-02-27 11:27:00,PB024,23,1.08,app,card,completed,VIP
ORD-006629,CUST-0227,2024-05-28 16:59:00,MG010,7,7.02,web,card,pending,
ORD-006630,CUST-0241,2024-10-23 08:33:00,MG777,13,19.6,web,paypal,completed,WELCOME
ORD-006631,CUST-0278,2024-02-08 01:00:00,MG010,24,5.84,partner,card,completed,
ORD-006632,CUST-0366,2024-10-07 05:37:00,NB120,9,11.55,web,giftcard,cancelled,VIP
ORD-006633,CUST-0115,2024-07-10 10:57:00,NB120,2,12.04,partner,card,completed,
ORD-006634,CUST-0139,2024-08-17 11:51:00,PB200,16,3.2,web,paypal,completed,
ORD-006635,CUST-0193,2024-07-24 09:47:00,EL501,14,17.17,web,applepay,completed,
ORD-006636,CUST-0093,2024-03-31 16:21:00,PB200,21,2.97,store,card,completed,
ORD-006637,CUST-0154,2024-12-03 01:29:00,BK300,22,7.72,app,paypal,completed,VIP
ORD-006638,CUST-0162,2024-07-29 00:05:00,MG044,10,12.6,web,paypal,completed,BULK15
ORD-006639,CUST-0145,2024-08-01 13:34:00,PB024,6,1.24,app,applepay,pending,
ORD-006640,CUST-0189,2024-10-04 13:57:00,EL503,19,127.67,web,applepay,cancelled,
ORD-006641,CUST-0233,2024-03-31 02:03:00,EL500,11,8.11,store,card,completed,
ORD-006642,CUST-0321,2024-08-13 04:04:00,EL502,24,41.98,web,card,pending,
ORD-006643,CUST-0140,2024-01-24 06:59:00,ST500,19,1.3,app,applepay,cancelled,
ORD-006644,CUST-0389,2024-01-18 07:29:00,ST500,6,1.5,web,paypal,completed,
ORD-006645,CUST-0221,2024-04-13 13:20:00,EL500,19,7.08,app,paypal,completed,
ORD-006646,CUST-0332,2024-03-09 19:03:00,SH902,16,34.59,partner,card,completed,
ORD-006647,CUST-0053,2024-12-20 03:21:00,BK302,5,37.29,store,card,completed,SPRING10
ORD-006648,CUST-0081,2024-11-22 10:53:00,SH900,20,18.11,web,card,pending,WELCOME
ORD-006649,CUST-0209,2024-07-08 21:17:00,NB120,2,9.61,web,giftcard,completed,BULK15
ORD-006650,CUST-0169,2024-03-10 18:52:00,MG044,2,13.7,web,card,completed,
ORD-006651,CUST-0229,2024-10-17 12:16:00,SH901,19,20.71,store,card,completed,BULK15
ORD-006652,CUST-0073,2024-02-29 03:22:00,PB200,23,2.75,web,card,completed,WELCOME
ORD-006653,CUST-0218,2024-06-24 17:37:00,EL502,20,43.71,app,card,completed,SPRING10
ORD-006654,CUST-0316,2024-01-19 23:52:00,ST500,24,1.4,web,card,completed,
ORD-006655,CUST-0336,2024-11-03 23:17:00,SH900,14,18.12,partner,paypal,completed,
ORD-006656,CUST-0115,2024-02-03 00:03:00,SH901,17,25.48,app,card,completed,
ORD-006657,CUST-0159,2024-08-16 12:41:00,EL502,3,44.22,app,card,completed,WELCOME
ORD-006658,CUST-0242,2024-01-01 22:59:00,SH901,1,25.0,store,card,pending,WELCOME
ORD-006659,CUST-0239,2024-05-01 15:03:00,BK302,5,37.26,partner,card,pending,
ORD-006660,CUST-0365,2024-05-02 22:04:00,SH902,13,41.27,app,applepay,completed,
ORD-006661,CUST-0180,2024-10-01 17:18:00,PT044,12,8.9,store,applepay,completed,
ORD-006662,CUST-0309,2024-10-30 11:51:00,EL501,13,20.33,app,paypal,completed,
